Transaction,Award ID,Order Number,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount,Award Date,Award Type,Awarding Agency,Awarding Bureau,Funding Agency,Funding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
0013C3C3-AD6E-DB81-4DA3-BAC113484EDC,"R01GM094497","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$267,471.00",06/30/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
9B55B8AB-7B74-2132-B91A-BD1F6E311F45,"R01DE021475","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$347,045.00",02/27/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.121","Oral Diseases and Disorders Research",2014,Prime
52E4D3B3-669C-DA29-599B-BD8D9C497C85,"T32GM066698","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$361,073.00",06/27/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
4F42DE2C-0BC0-3816-8485-BEBEEEE2400C,"R01HD044475","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$514,739.00",06/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
511F4E3D-C1B2-45C4-96F7-C0464D601AB8,"R01GM054198","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$308,651.00",03/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
F24F4E05-385A-9FD8-D308-C0C50257552D,"R01MD006104","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$296,817.00",07/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.307","Minority Health and Health Disparities Research ",2014,Prime
C3CB5D0B-7357-02BE-05B9-C17AF0BE5649,"K02TW009483","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$69,690.00",07/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.989","International Research and Research Training",2014,Prime
18674B59-B302-D258-AD31-C2CA51723C29,"R25TW009338","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$32,400.00",01/06/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.989","International Research and Research Training",2014,Prime
F5349E6D-D9F7-6159-AF1E-C4E6AA70D0F5,"R01DC010132","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$317,564.00",04/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.173","Research Related to Deafness and Communication Disorders",2014,Prime
2F2AAB2D-38E9-3C8B-4C95-C59065EABE73,"R01AI064227","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$373,598.00",07/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
30E955E6-F3EA-7DB4-A1EA-C6741BEBA41E,"R01GM066047","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$338,782.00",04/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
2769D98B-0BB5-0530-E897-C6B74D5F620A,"R01ES020365","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$518,386.00",05/29/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.113","Environmental Health",2014,Prime
68F26232-7072-9EAB-7C7F-CCE1786FBF86,"R01CA160556","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$300,791.00",05/15/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.393","Cancer Cause and Prevention Research",2014,Prime
365B4C15-C54E-DBB6-1040-D370C8EA357E,"R01NS031231","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$282,576.00",12/18/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
0C455B8C-640F-2E64-3373-D427FD2996B7,"R01ES021667","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$31,691.00",04/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.113","Environmental Health",2014,Prime
7AA2F4EF-9B36-73D0-69F1-D5254A0865C5,"U01AI088654","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",N/A,"USA","$595,782.00",07/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
97157B63-C4C5-4C76-4AF4-D6A16A396D61,"K08EY022670","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$165,426.00",08/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.867","Vision Research",2014,Prime
0F4E4545-0C30-42A7-A4E8-D7E7E6A2B79A,"T32GM007048","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$473,032.00",06/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
6081E953-2C29-3F75-9AAF-D8E3AACF9D67,"R01EY019498","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$361,414.00",06/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.867","Vision Research",2014,Prime
7A488D78-DC2D-9C21-C687-DD2406F4B6ED,"P30EY003176","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$761,076.00",07/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.867","Vision Research",2014,Prime
81237F7F-5D5F-7041-898F-DFC07B56AAC6,"R01CA066236","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$317,368.00",05/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.396","Cancer Biology Research",2014,Prime
44F4AD20-774F-D6F1-179D-E0609AE607F5,"R24HD083298","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$250,000.00",09/18/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
EF0FF9EE-43A8-D42D-0A37-E1F4A233BDD7,"R01GM109454","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$300,549.00",06/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
CF5479FC-8939-84E7-A822-E22D078EB7FB,"R01GM097035","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$277,678.00",04/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
56BC1C42-882D-0729-7660-E43C14278407,"R00HD070874","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$249,000.00",09/07/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
E8E8B318-7CC2-5AFE-BE0D-E709498F3288,"R01EY013849","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$376,075.00",03/07/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.867","Vision Research",2014,Prime
B45603DD-616B-446F-0F72-E7AA9D354894,"R01NS074917","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$293,800.00",01/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
98A6FF83-7FED-5F67-C202-E878C8D8D50E,"R01NS073912","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$323,873.00",06/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
A34D4F4C-E640-8C93-5029-E8C4395CE04C,"R01GM109460","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$274,929.00",06/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
C487D6DE-EEC9-65F1-004C-E99AC1FCD532,"R01EB013689","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$371,973.00",05/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
17DA8269-D3E4-EE5A-3378-E9A5B61526B1,"F32NS060395","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","($4,405.00)",12/13/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
96EFE4C2-1D15-6CCE-9839-EB0150D4AE5B,"R13ES024632","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$10,000.00",07/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.113","Environmental Health",2014,Prime
3E7B9582-5430-C3A0-108F-EAD485CA83EB,"F32GM105199","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$2,316.00",03/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
717125EB-0F25-4227-FDBD-EBEE09A79BC7,"P42ES004705","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$2,660,501.00",04/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.143","NIEHS Superfund Hazardous Substances_Basic Research and Education",2014,Prime
7D71F58B-4D39-F28F-C1AF-ECFC30356100,"P42ES004705","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$49,500.00",07/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.143","NIEHS Superfund Hazardous Substances_Basic Research and Education",2014,Prime
66DC3AE6-94D7-C0CF-8388-ED3A0D2F7EDA,"K01MH094246","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$188,995.00",04/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
393F0946-4133-402D-3184-EE37DACA7EDC,"R01DK093928","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$287,348.00",11/26/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
A7477E35-D748-C4FD-7F64-EE523F91506D,"R01EY023756","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$374,772.00",08/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.867","Vision Research",2014,Prime
38C67AA6-C907-606A-39D9-EE8FDC37539E,"R37GM055382","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$470,179.00",02/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
D701E57F-9161-EA44-2AFB-F06C3DA8B811,"R01ES007171","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$569,099.00",05/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.113","Environmental Health",2014,Prime
C6563989-9D01-18FB-9431-F1C3605BFA96,"R25EB013068","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$43,101.00",03/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
8705C8E3-2BC7-150E-A572-F3083E70C818,"R01AI093132","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$191,875.00",06/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
3D648AD7-78D1-8AD9-96F5-F35522976AC2,"U54CA153506","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$70,360.00",08/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.397","Cancer Centers Support Grants",2014,Prime
CED67AFD-2A9A-8110-D0C7-F63D56C0EC47,"R01DK090522","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$317,817.00",07/29/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
46094A28-0B1C-157B-A9B3-F90B1CECBB57,"R25TW009338","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$190,000.00",03/18/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.989","International Research and Research Training",2014,Prime
AFAB78E9-C066-18FB-1D69-FB82D722496C,"R01NS072416","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$251,860.00",07/30/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
82A7A61C-6884-6ED6-93D5-FC282B875072,"R01GM010840","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$38,303.00",03/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
1F3AAEC8-4C2F-D013-0240-FE3CDB1A8C65,"R01GM060468","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",13,"USA","$307,000.00",08/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
9EE619E6-A992-7A5D-5817-24F801A0E973,"F32GM093654","N/A",124726725,"UNIVERSITY OF CALIFORNIA, REGENTS","Berkeley                    ","CA",09,"USA","CA",N/A,"USA","($37,209.00)",02/19/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
